: mse-abbreviations
lc;liquid crystal;sem;scanning electron microscopy
MgCl2;magnesium chloride;CaCO3;calcium carbonate
magnesium chloride;MgCl2;potassium carbonate;K2CO3
MgCl2;magnesium chloride;K2CO3;potassium carbonate
magnesium chloride;MgCl2;lithium carbonate;Li2CO3
MgCl2;magnesium chloride;Li2CO3;lithium carbonate
magnesium chloride;MgCl2;sodium carbonate;Na2CO3
MgCl2;magnesium chloride;Na2CO3;sodium carbonate
magnesium chloride;MgCl2;calcium sulfide;CaS
MgCl2;magnesium chloride;CaS;calcium sulfide
magnesium chloride;MgCl2;fullerene;C60
MgCl2;magnesium chloride;C60;fullerene
magnesium chloride;MgCl2;sodium iodide;NaI
MgCl2;magnesium chloride;NaI;sodium iodide
magnesium chloride;MgCl2;potassium iodide;KI
MgCl2;magnesium chloride;KI;potassium iodide
magnesium chloride;MgCl2;potassium permanganate;KMnO4
MgCl2;magnesium chloride;KMnO4;potassium permanganate
magnesium chloride;MgCl2;potassium perchlorate;KClO4
MgCl2;magnesium chloride;KClO4;potassium perchlorate
magnesium chloride;MgCl2;potassium dichromate;K2Cr2O7
MgCl2;magnesium chloride;K2Cr2O7;potassium dichromate
magnesium chloride;MgCl2;hydrochloric acid;HCl
MgCl2;magnesium chloride;HCl;hydrochloric acid
magnesium chloride;MgCl2;sulfuric acid;H2SO4
MgCl2;magnesium chloride;H2SO4;sulfuric acid
magnesium chloride;MgCl2;nitric acid;HNO3
MgCl2;magnesium chloride;HNO3;nitric acid
magnesium chloride;MgCl2;hydrogen fluoride;HF
MgCl2;magnesium chloride;HF;hydrogen fluoride
magnesium chloride;MgCl2;carbon monoxide;CO
MgCl2;magnesium chloride;CO;carbon monoxide
magnesium chloride;MgCl2;carbon dioxide;CO2
MgCl2;magnesium chloride;CO2;carbon dioxide
magnesium chloride;MgCl2;oxygen;O2
MgCl2;magnesium chloride;O2;oxygen
magnesium chloride;MgCl2;hydrogen sulfide;H2S
MgCl2;magnesium chloride;H2S;hydrogen sulfide
magnesium chloride;MgCl2;sulfur dioxide;SO2
MgCl2;magnesium chloride;SO2;sulfur dioxide
magnesium chloride;MgCl2;carbonic acid;H2CO3
MgCl2;magnesium chloride;H2CO3;carbonic acid
magnesium chloride;MgCl2;hydrogen peroxide;H2O2
MgCl2;magnesium chloride;H2O2;hydrogen peroxide
magnesium chloride;MgCl2;hydrogen bromide;HBr
MgCl2;magnesium chloride;HBr;hydrogen bromide
magnesium chloride;MgCl2;water;H2O
MgCl2;magnesium chloride;H2O;water
magnesium chloride;MgCl2;ozone;O3
MgCl2;magnesium chloride;O3;ozone
magnesium chloride;MgCl2;nitrous acid;HNO2
MgCl2;magnesium chloride;HNO2;nitrous acid
magnesium chloride;MgCl2;phosphoric acid;H3PO4
MgCl2;magnesium chloride;H3PO4;phosphoric acid
magnesium chloride;MgCl2;hypophosphorous acid;H3PO2
MgCl2;magnesium chloride;H3PO2;hypophosphorous acid
potassium fluoride;KF;sodium fluoride;NaF
KF;potassium fluoride;NaF;sodium fluoride
potassium fluoride;KF;calcium fluoride;CaF2
KF;potassium fluoride;CaF2;calcium fluoride
potassium fluoride;KF;potassium bromide;KBr
KF;potassium fluoride;KBr;potassium bromide
potassium fluoride;KF;sodium bromide;NaBr
KF;potassium fluoride;NaBr;sodium bromide
potassium fluoride;KF;lithium bromide;LiBr
KF;potassium fluoride;LiBr;lithium bromide
potassium fluoride;KF;lithium hydroxide;LiOH
KF;potassium fluoride;LiOH;lithium hydroxide
potassium fluoride;KF;sodium hydroxide;NaOH
KF;potassium fluoride;NaOH;sodium hydroxide
potassium fluoride;KF;potassium hydroxide;KOH
KF;potassium fluoride;KOH;potassium hydroxide
potassium fluoride;KF;calcium oxide;CaO
KF;potassium fluoride;CaO;calcium oxide
potassium fluoride;KF;potassium oxide;K2O
KF;potassium fluoride;K2O;potassium oxide
potassium fluoride;KF;sodium oxide;Na2O
KF;potassium fluoride;Na2O;sodium oxide
potassium fluoride;KF;potassium sulfate;K2SO4
KF;potassium fluoride;K2SO4;potassium sulfate
potassium fluoride;KF;titanium oxide;TiO2
KF;potassium fluoride;TiO2;titanium oxide
potassium fluoride;KF;iron oxide;Fe2O3
KF;potassium fluoride;Fe2O3;iron oxide
potassium fluoride;KF;iron oxide;Fe3O4
KF;potassium fluoride;Fe3O4;iron oxide
potassium fluoride;KF;sodium sulfate;Na2SO4
KF;potassium fluoride;Na2SO4;sodium sulfate
potassium fluoride;KF;calcium sulfate;CaSO4
KF;potassium fluoride;CaSO4;calcium sulfate
potassium fluoride;KF;calcium carbonate;CaCO3
KF;potassium fluoride;CaCO3;calcium carbonate
potassium fluoride;KF;potassium carbonate;K2CO3
KF;potassium fluoride;K2CO3;potassium carbonate
potassium fluoride;KF;lithium carbonate;Li2CO3
KF;potassium fluoride;Li2CO3;lithium carbonate
potassium fluoride;KF;sodium carbonate;Na2CO3
KF;potassium fluoride;Na2CO3;sodium carbonate
potassium fluoride;KF;calcium sulfide;CaS
KF;potassium fluoride;CaS;calcium sulfide
potassium fluoride;KF;fullerene;C60
KF;potassium fluoride;C60;fullerene
potassium fluoride;KF;sodium iodide;NaI
KF;potassium fluoride;NaI;sodium iodide
potassium fluoride;KF;potassium iodide;KI
KF;potassium fluoride;KI;potassium iodide
potassium fluoride;KF;potassium permanganate;KMnO4
KF;potassium fluoride;KMnO4;potassium permanganate
potassium fluoride;KF;potassium perchlorate;KClO4
KF;potassium fluoride;KClO4;potassium perchlorate
potassium fluoride;KF;potassium dichromate;K2Cr2O7
KF;potassium fluoride;K2Cr2O7;potassium dichromate
potassium fluoride;KF;hydrochloric acid;HCl
KF;potassium fluoride;HCl;hydrochloric acid
potassium fluoride;KF;sulfuric acid;H2SO4
KF;potassium fluoride;H2SO4;sulfuric acid
potassium fluoride;KF;nitric acid;HNO3
KF;potassium fluoride;HNO3;nitric acid
potassium fluoride;KF;hydrogen fluoride;HF
KF;potassium fluoride;HF;hydrogen fluoride
potassium fluoride;KF;carbon monoxide;CO
KF;potassium fluoride;CO;carbon monoxide
potassium fluoride;KF;carbon dioxide;CO2
KF;potassium fluoride;CO2;carbon dioxide
potassium fluoride;KF;oxygen;O2
KF;potassium fluoride;O2;oxygen
potassium fluoride;KF;hydrogen sulfide;H2S
KF;potassium fluoride;H2S;hydrogen sulfide
potassium fluoride;KF;sulfur dioxide;SO2
KF;potassium fluoride;SO2;sulfur dioxide
potassium fluoride;KF;carbonic acid;H2CO3
KF;potassium fluoride;H2CO3;carbonic acid
potassium fluoride;KF;hydrogen peroxide;H2O2
KF;potassium fluoride;H2O2;hydrogen peroxide
potassium fluoride;KF;hydrogen bromide;HBr
KF;potassium fluoride;HBr;hydrogen bromide
potassium fluoride;KF;water;H2O
KF;potassium fluoride;H2O;water
potassium fluoride;KF;ozone;O3
KF;potassium fluoride;O3;ozone
potassium fluoride;KF;nitrous acid;HNO2
KF;potassium fluoride;HNO2;nitrous acid
potassium fluoride;KF;phosphoric acid;H3PO4
KF;potassium fluoride;H3PO4;phosphoric acid
potassium fluoride;KF;hypophosphorous acid;H3PO2
KF;potassium fluoride;H3PO2;hypophosphorous acid
sodium fluoride;NaF;calcium fluoride;CaF2
NaF;sodium fluoride;CaF2;calcium fluoride
sodium fluoride;NaF;potassium bromide;KBr
NaF;sodium fluoride;KBr;potassium bromide
sodium fluoride;NaF;sodium bromide;NaBr
NaF;sodium fluoride;NaBr;sodium bromide
sodium fluoride;NaF;lithium bromide;LiBr
NaF;sodium fluoride;LiBr;lithium bromide
sodium fluoride;NaF;lithium hydroxide;LiOH
NaF;sodium fluoride;LiOH;lithium hydroxide
sodium fluoride;NaF;sodium hydroxide;NaOH
NaF;sodium fluoride;NaOH;sodium hydroxide
sodium fluoride;NaF;potassium hydroxide;KOH
NaF;sodium fluoride;KOH;potassium hydroxide
sodium fluoride;NaF;calcium oxide;CaO
NaF;sodium fluoride;CaO;calcium oxide
sodium fluoride;NaF;potassium oxide;K2O
NaF;sodium fluoride;K2O;potassium oxide
sodium fluoride;NaF;sodium oxide;Na2O
NaF;sodium fluoride;Na2O;sodium oxide
sodium fluoride;NaF;potassium sulfate;K2SO4
NaF;sodium fluoride;K2SO4;potassium sulfate
sodium fluoride;NaF;titanium oxide;TiO2
NaF;sodium fluoride;TiO2;titanium oxide
sodium fluoride;NaF;iron oxide;Fe2O3
NaF;sodium fluoride;Fe2O3;iron oxide
sodium fluoride;NaF;iron oxide;Fe3O4
NaF;sodium fluoride;Fe3O4;iron oxide
sodium fluoride;NaF;sodium sulfate;Na2SO4
NaF;sodium fluoride;Na2SO4;sodium sulfate
sodium fluoride;NaF;calcium sulfate;CaSO4
NaF;sodium fluoride;CaSO4;calcium sulfate
sodium fluoride;NaF;calcium carbonate;CaCO3
NaF;sodium fluoride;CaCO3;calcium carbonate
sodium fluoride;NaF;potassium carbonate;K2CO3
NaF;sodium fluoride;K2CO3;potassium carbonate
sodium fluoride;NaF;lithium carbonate;Li2CO3
NaF;sodium fluoride;Li2CO3;lithium carbonate
sodium fluoride;NaF;sodium carbonate;Na2CO3
NaF;sodium fluoride;Na2CO3;sodium carbonate
sodium fluoride;NaF;calcium sulfide;CaS
NaF;sodium fluoride;CaS;calcium sulfide
sodium fluoride;NaF;fullerene;C60
NaF;sodium fluoride;C60;fullerene
sodium fluoride;NaF;sodium iodide;NaI
NaF;sodium fluoride;NaI;sodium iodide
sodium fluoride;NaF;potassium iodide;KI
NaF;sodium fluoride;KI;potassium iodide
sodium fluoride;NaF;potassium permanganate;KMnO4
NaF;sodium fluoride;KMnO4;potassium permanganate
sodium fluoride;NaF;potassium perchlorate;KClO4
NaF;sodium fluoride;KClO4;potassium perchlorate
sodium fluoride;NaF;potassium dichromate;K2Cr2O7
NaF;sodium fluoride;K2Cr2O7;potassium dichromate
sodium fluoride;NaF;hydrochloric acid;HCl
NaF;sodium fluoride;HCl;hydrochloric acid
sodium fluoride;NaF;sulfuric acid;H2SO4
NaF;sodium fluoride;H2SO4;sulfuric acid
sodium fluoride;NaF;nitric acid;HNO3
NaF;sodium fluoride;HNO3;nitric acid
sodium fluoride;NaF;hydrogen fluoride;HF
NaF;sodium fluoride;HF;hydrogen fluoride
sodium fluoride;NaF;carbon monoxide;CO
NaF;sodium fluoride;CO;carbon monoxide
sodium fluoride;NaF;carbon dioxide;CO2
NaF;sodium fluoride;CO2;carbon dioxide
sodium fluoride;NaF;oxygen;O2
NaF;sodium fluoride;O2;oxygen
sodium fluoride;NaF;hydrogen sulfide;H2S
NaF;sodium fluoride;H2S;hydrogen sulfide
sodium fluoride;NaF;sulfur dioxide;SO2
NaF;sodium fluoride;SO2;sulfur dioxide
sodium fluoride;NaF;carbonic acid;H2CO3
NaF;sodium fluoride;H2CO3;carbonic acid
sodium fluoride;NaF;hydrogen peroxide;H2O2
NaF;sodium fluoride;H2O2;hydrogen peroxide
sodium fluoride;NaF;hydrogen bromide;HBr
NaF;sodium fluoride;HBr;hydrogen bromide
sodium fluoride;NaF;water;H2O
NaF;sodium fluoride;H2O;water
sodium fluoride;NaF;ozone;O3
NaF;sodium fluoride;O3;ozone
sodium fluoride;NaF;nitrous acid;HNO2
NaF;sodium fluoride;HNO2;nitrous acid
sodium fluoride;NaF;phosphoric acid;H3PO4
NaF;sodium fluoride;H3PO4;phosphoric acid
sodium fluoride;NaF;hypophosphorous acid;H3PO2
NaF;sodium fluoride;H3PO2;hypophosphorous acid
calcium fluoride;CaF2;potassium bromide;KBr
CaF2;calcium fluoride;KBr;potassium bromide
calcium fluoride;CaF2;sodium bromide;NaBr
CaF2;calcium fluoride;NaBr;sodium bromide
calcium fluoride;CaF2;lithium bromide;LiBr
CaF2;calcium fluoride;LiBr;lithium bromide
calcium fluoride;CaF2;lithium hydroxide;LiOH
CaF2;calcium fluoride;LiOH;lithium hydroxide
calcium fluoride;CaF2;sodium hydroxide;NaOH
CaF2;calcium fluoride;NaOH;sodium hydroxide
calcium fluoride;CaF2;potassium hydroxide;KOH
CaF2;calcium fluoride;KOH;potassium hydroxide
calcium fluoride;CaF2;calcium oxide;CaO
CaF2;calcium fluoride;CaO;calcium oxide
calcium fluoride;CaF2;potassium oxide;K2O
CaF2;calcium fluoride;K2O;potassium oxide
calcium fluoride;CaF2;sodium oxide;Na2O
CaF2;calcium fluoride;Na2O;sodium oxide
calcium fluoride;CaF2;potassium sulfate;K2SO4
CaF2;calcium fluoride;K2SO4;potassium sulfate
calcium fluoride;CaF2;titanium oxide;TiO2
CaF2;calcium fluoride;TiO2;titanium oxide
calcium fluoride;CaF2;iron oxide;Fe2O3
CaF2;calcium fluoride;Fe2O3;iron oxide
calcium fluoride;CaF2;iron oxide;Fe3O4
CaF2;calcium fluoride;Fe3O4;iron oxide
calcium fluoride;CaF2;sodium sulfate;Na2SO4
CaF2;calcium fluoride;Na2SO4;sodium sulfate
calcium fluoride;CaF2;calcium sulfate;CaSO4
CaF2;calcium fluoride;CaSO4;calcium sulfate
calcium fluoride;CaF2;calcium carbonate;CaCO3
CaF2;calcium fluoride;CaCO3;calcium carbonate
calcium fluoride;CaF2;potassium carbonate;K2CO3
CaF2;calcium fluoride;K2CO3;potassium carbonate
calcium fluoride;CaF2;lithium carbonate;Li2CO3
CaF2;calcium fluoride;Li2CO3;lithium carbonate
calcium fluoride;CaF2;sodium carbonate;Na2CO3
CaF2;calcium fluoride;Na2CO3;sodium carbonate
calcium fluoride;CaF2;calcium sulfide;CaS
CaF2;calcium fluoride;CaS;calcium sulfide
calcium fluoride;CaF2;fullerene;C60
CaF2;calcium fluoride;C60;fullerene
calcium fluoride;CaF2;sodium iodide;NaI
CaF2;calcium fluoride;NaI;sodium iodide
calcium fluoride;CaF2;potassium iodide;KI
CaF2;calcium fluoride;KI;potassium iodide
calcium fluoride;CaF2;potassium permanganate;KMnO4
CaF2;calcium fluoride;KMnO4;potassium permanganate
calcium fluoride;CaF2;potassium perchlorate;KClO4
CaF2;calcium fluoride;KClO4;potassium perchlorate
calcium fluoride;CaF2;potassium dichromate;K2Cr2O7
CaF2;calcium fluoride;K2Cr2O7;potassium dichromate
calcium fluoride;CaF2;hydrochloric acid;HCl
CaF2;calcium fluoride;HCl;hydrochloric acid
calcium fluoride;CaF2;sulfuric acid;H2SO4
CaF2;calcium fluoride;H2SO4;sulfuric acid
calcium fluoride;CaF2;nitric acid;HNO3
CaF2;calcium fluoride;HNO3;nitric acid
calcium fluoride;CaF2;hydrogen fluoride;HF
CaF2;calcium fluoride;HF;hydrogen fluoride
calcium fluoride;CaF2;carbon monoxide;CO
CaF2;calcium fluoride;CO;carbon monoxide
calcium fluoride;CaF2;carbon dioxide;CO2
CaF2;calcium fluoride;CO2;carbon dioxide
calcium fluoride;CaF2;oxygen;O2
CaF2;calcium fluoride;O2;oxygen
calcium fluoride;CaF2;hydrogen sulfide;H2S
CaF2;calcium fluoride;H2S;hydrogen sulfide
calcium fluoride;CaF2;sulfur dioxide;SO2
CaF2;calcium fluoride;SO2;sulfur dioxide
calcium fluoride;CaF2;carbonic acid;H2CO3
CaF2;calcium fluoride;H2CO3;carbonic acid
calcium fluoride;CaF2;hydrogen peroxide;H2O2
CaF2;calcium fluoride;H2O2;hydrogen peroxide
calcium fluoride;CaF2;hydrogen bromide;HBr
CaF2;calcium fluoride;HBr;hydrogen bromide
calcium fluoride;CaF2;water;H2O
CaF2;calcium fluoride;H2O;water
calcium fluoride;CaF2;ozone;O3
CaF2;calcium fluoride;O3;ozone
calcium fluoride;CaF2;nitrous acid;HNO2
CaF2;calcium fluoride;HNO2;nitrous acid
calcium fluoride;CaF2;phosphoric acid;H3PO4
CaF2;calcium fluoride;H3PO4;phosphoric acid
calcium fluoride;CaF2;hypophosphorous acid;H3PO2
CaF2;calcium fluoride;H3PO2;hypophosphorous acid
potassium bromide;KBr;sodium bromide;NaBr
KBr;potassium bromide;NaBr;sodium bromide
potassium bromide;KBr;lithium bromide;LiBr
KBr;potassium bromide;LiBr;lithium bromide
potassium bromide;KBr;lithium hydroxide;LiOH
KBr;potassium bromide;LiOH;lithium hydroxide
potassium bromide;KBr;sodium hydroxide;NaOH
KBr;potassium bromide;NaOH;sodium hydroxide
potassium bromide;KBr;potassium hydroxide;KOH
KBr;potassium bromide;KOH;potassium hydroxide
potassium bromide;KBr;calcium oxide;CaO
KBr;potassium bromide;CaO;calcium oxide
potassium bromide;KBr;potassium oxide;K2O
KBr;potassium bromide;K2O;potassium oxide
potassium bromide;KBr;sodium oxide;Na2O
KBr;potassium bromide;Na2O;sodium oxide
potassium bromide;KBr;potassium sulfate;K2SO4
KBr;potassium bromide;K2SO4;potassium sulfate
potassium bromide;KBr;titanium oxide;TiO2
KBr;potassium bromide;TiO2;titanium oxide
potassium bromide;KBr;iron oxide;Fe2O3
KBr;potassium bromide;Fe2O3;iron oxide
potassium bromide;KBr;iron oxide;Fe3O4
KBr;potassium bromide;Fe3O4;iron oxide
potassium bromide;KBr;sodium sulfate;Na2SO4
KBr;potassium bromide;Na2SO4;sodium sulfate
potassium bromide;KBr;calcium sulfate;CaSO4
KBr;potassium bromide;CaSO4;calcium sulfate
potassium bromide;KBr;calcium carbonate;CaCO3
KBr;potassium bromide;CaCO3;calcium carbonate
potassium bromide;KBr;potassium carbonate;K2CO3
KBr;potassium bromide;K2CO3;potassium carbonate
potassium bromide;KBr;lithium carbonate;Li2CO3
KBr;potassium bromide;Li2CO3;lithium carbonate
potassium bromide;KBr;sodium carbonate;Na2CO3
KBr;potassium bromide;Na2CO3;sodium carbonate
potassium bromide;KBr;calcium sulfide;CaS
KBr;potassium bromide;CaS;calcium sulfide
potassium bromide;KBr;fullerene;C60
KBr;potassium bromide;C60;fullerene
potassium bromide;KBr;sodium iodide;NaI
KBr;potassium bromide;NaI;sodium iodide
potassium bromide;KBr;potassium iodide;KI
KBr;potassium bromide;KI;potassium iodide
potassium bromide;KBr;potassium permanganate;KMnO4
KBr;potassium bromide;KMnO4;potassium permanganate
potassium bromide;KBr;potassium perchlorate;KClO4
KBr;potassium bromide;KClO4;potassium perchlorate
potassium bromide;KBr;potassium dichromate;K2Cr2O7
KBr;potassium bromide;K2Cr2O7;potassium dichromate
potassium bromide;KBr;hydrochloric acid;HCl
KBr;potassium bromide;HCl;hydrochloric acid
potassium bromide;KBr;sulfuric acid;H2SO4
KBr;potassium bromide;H2SO4;sulfuric acid
potassium bromide;KBr;nitric acid;HNO3
KBr;potassium bromide;HNO3;nitric acid
potassium bromide;KBr;hydrogen fluoride;HF
KBr;potassium bromide;HF;hydrogen fluoride
potassium bromide;KBr;carbon monoxide;CO
KBr;potassium bromide;CO;carbon monoxide
potassium bromide;KBr;carbon dioxide;CO2
KBr;potassium bromide;CO2;carbon dioxide
potassium bromide;KBr;oxygen;O2
KBr;potassium bromide;O2;oxygen
potassium bromide;KBr;hydrogen sulfide;H2S
KBr;potassium bromide;H2S;hydrogen sulfide
potassium bromide;KBr;sulfur dioxide;SO2
KBr;potassium bromide;SO2;sulfur dioxide
potassium bromide;KBr;carbonic acid;H2CO3
KBr;potassium bromide;H2CO3;carbonic acid
